baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,product,gene,EC_number
12309.839391757556,0.4591037388300284,0.17471558209065766,6.876205643825074,0.00873508112355507,0.023654854721452047,NC_007677.1_WP_043552063.1,50S ribosomal protein L25,NA,NA
922.7697978859719,-0.3434978493133918,0.1045134395380996,10.774289436817497,0.0010291971864213366,0.003993016012154937,NC_007677.1_WP_011403867.1,nucleoside triphosphate pyrophosphohydrolase,mazG,3.6.1.9
22126.691265000056,-0.9032039293275935,0.35055655221689247,6.532818248459705,0.010590203464537757,0.02776654053246295,NC_007677.1_WP_043551831.1,hypothetical protein,NA,NA
3887.962799924206,0.29615247815726753,0.10422732943593419,8.060312544326507,0.004524537805484227,0.013959280880121815,NC_007677.1_WP_011404161.1,pantoate--beta-alanine ligase,panC,NA
10501.496982041139,0.5263403365942592,0.15603951921862771,11.31659328444863,7.681751846668474e-4,0.003140418661282649,NC_007677.1_WP_011403808.1,30S ribosomal protein S14,rpsN,NA
15310.81269622441,0.4503083125977327,0.1447672918787507,9.637120927347212,0.0019068389152030606,0.006747961291202584,NC_007677.1_WP_164923459.1,SLBB domain-containing protein,NA,NA
3166.2011772153774,-1.6082479575189634,0.47204880605461846,11.05468926983923,8.846317063013317e-4,0.003506650927573281,NC_007677.1_WP_118828862.1,hypothetical protein,NA,NA
1034.6247458970302,-0.35624218659388546,0.09332679627698424,14.555846517884902,1.360657843441957e-4,7.250327611015671e-4,NC_007677.1_WP_011403682.1,helical backbone metal receptor,NA,NA
1518.7892492049398,-1.6350567267775618,0.17924678292632654,79.43937418261373,4.972519141991933e-19,4.472253579827896e-17,NC_007677.1_WP_118828839.1,acyl-CoA dehydrogenase,NA,NA
21410.356106459923,-0.1972467776993188,0.07362830782407397,7.1710700600650625,0.007408856903389128,0.020902554457470468,NC_007677.1_WP_011403441.1,succinate--CoA ligase subunit alpha,sucD,6.2.1.5
3095.7952025727786,0.20414089176502767,0.08154892287269457,6.261686505245791,0.012337669865592715,0.031319410586075305,NC_007677.1_WP_112904103.1,"NAD(+)/NADH kinase",NA,NA
2071.8276443156774,-0.4906083956282201,0.12571025957234425,15.15555124868763,9.900679058366083e-5,5.502849334312834e-4,NC_007677.1_WP_237701685.1,cupredoxin domain-containing protein,NA,NA
1903.1270730720785,-0.5238218097718477,0.10761113670539948,23.584574016711827,1.1954202305916914e-6,1.1594794916327254e-5,NC_007677.1_WP_011404479.1,hypothetical protein,NA,NA
1858.6418816599275,0.3409142405366493,0.0768673198761965,19.64090201757699,9.344719496738293e-6,7.093382983713364e-5,NC_007677.1_WP_164923580.1,acetyl-CoA C-acyltransferase,NA,2.3.1.16
7167.264782953249,0.2638554650784422,0.07492903654250886,12.385724771842916,4.326286752024252e-4,0.0019193451539623288,NC_007677.1_WP_011403445.1,3-phosphoshikimate 1-carboxyvinyltransferase,aroA,2.5.1.19
4773.4397014710075,-0.7709631912840391,0.12183396481091671,39.60158576820265,3.114303140489433e-10,7.525656415755245e-9,NC_007677.1_WP_011404480.1,universal stress protein,NA,NA
7839.341065176542,-0.676563084244694,0.0967792579625671,48.45391778143116,3.3814210246446517e-12,1.2545072001431658e-10,NC_007677.1_WP_011404481.1,universal stress protein,NA,NA
4632.082785712481,-0.2587488687892147,0.08002864694763012,10.442475868463191,0.0012315008325547016,0.004674033850412217,NC_007677.1_WP_011403642.1,SDR family NAD(P)-dependent oxidoreductase,NA,NA
11171.77272216472,-0.45659981075889094,0.09028394838554288,25.47145579324706,4.4897659998920455e-7,4.86336696630642e-6,NC_007677.1_WP_011404149.1,M20 family metallopeptidase,NA,NA
23568.354755009186,-0.4879672943194022,0.09642073184084829,25.492614471632635,4.4407959982238616e-7,4.845692103944273e-6,NC_007677.1_WP_011404557.1,ATP-dependent zinc metalloprotease FtsH,ftsH,NA
9115.143695362603,-0.46060636630093893,0.09349977540890501,24.16979326805037,8.820493966934515e-7,8.755594011324964e-6,NC_007677.1_WP_011404019.1,aldo/keto reductase,NA,NA
653.4304180819324,0.3493487745116625,0.10907782291420418,10.255698613997879,0.001362630214044141,0.005106422317276528,NC_007677.1_WP_011405404.1,OmpA family protein,NA,NA
1427.611850463447,0.5526624297963441,0.13664879771632552,16.275771593267194,5.4759674101340356e-5,3.3373041628907224e-4,NC_007677.1_WP_011405405.1,DUF368 domain-containing protein,NA,NA
6838.282758522663,-0.4613643874542775,0.0888660516460564,26.847180026230802,2.2019541872021332e-7,2.6037450309226817e-6,NC_007677.1_WP_103015645.1,DinB family protein,NA,NA
20831.769085385768,-0.8882072492074782,0.1670673171357866,27.831464516664823,1.3235600456237655e-7,1.657521609878201e-6,NC_007677.1_WP_013062314.1,class I fructose-bisphosphate aldolase,NA,4.1.2.13
15993.968302834322,-0.7083133174860539,0.10983865463638022,41.17937593331504,1.38880231794315e-10,3.781619522619513e-9,NC_007677.1_WP_231847430.1,iron-sulfur cluster assembly accessory protein,NA,NA
7267.196528917182,2.1595373027581948,0.12685489151867754,266.74752427214344,5.804807334974922e-60,8.614334085102785e-57,NC_007677.1_WP_112903718.1,phosphoenolpyruvate synthase,ppsA,2.7.9.2
27188.235189062354,-0.9911797375882099,0.1482608098024707,43.84651387806275,3.551631957245213e-11,1.1334670590434185e-9,NC_007677.1_WP_165443449.1,dihydrolipoyl dehydrogenase,lpdA,1.8.1.4
16919.705729035588,-0.31941472409166743,0.0713855180697895,19.98255605476504,7.815188122969688e-6,6.056260665528468e-5,NC_007677.1_WP_231847116.1,valine--tRNA ligase,NA,6.1.1.9
2111.540867936234,-0.2796087123729603,0.05295599002056398,27.857579232130746,1.3058153849125448e-7,1.642228840008658e-6,NC_007677.1_WP_112903893.1,MBL fold metallo-hydrolase,NA,NA
13999.18694435224,-0.16492739157521855,0.07016200691703355,5.522620629617222,0.01877211662037285,0.04400919599468137,NC_007677.1_WP_011404704.1,pyruvate dehydrogenase complex dihydrolipoamide acetyltransferase,NA,2.3.1.12
15612.584808693604,0.7266386011101049,0.19992430066941222,13.07373006288276,2.994661836787864e-4,0.0014130614199660383,NC_007677.1_WP_011402825.1,30S ribosomal protein S9,rpsI,NA
2306.851376800939,-0.44504212498900564,0.131104777471894,11.474371056103564,7.056252306178669e-4,0.0029414265231374,NC_007677.1_WP_011404471.1,cold shock domain-containing protein,NA,NA
4047.564257082383,0.3780811999435743,0.11658206656670815,10.490789176255504,0.0011997111755322016,0.004570914979434627,NC_007677.1_WP_013062295.1,phage holin family protein,NA,NA
1280.5882433871768,-0.5459155962195706,0.09685302292136397,31.63629260090545,1.8592228612284607e-8,2.999007310938082e-7,NC_007677.1_WP_221231646.1,amidohydrolase family protein,NA,NA
2401.2438897746447,0.21699060094498132,0.08317527934363184,6.8007133845696615,0.009112145677660869,0.024519354824385726,NC_007677.1_WP_237701701.1,PD-(D/E)XK nuclease family protein,NA,NA
5787.182878596752,-0.35152266742699867,0.08377711150057082,17.567660615204915,2.7726365418423326e-5,1.8788094192210143e-4,NC_007677.1_WP_011404416.1,DUF4837 family protein,NA,NA
3700.5077689649543,-0.44678122807426024,0.07540222780539929,34.972712473138074,3.3435837697919457e-9,6.57202425744536e-8,NC_007677.1_WP_011403735.1,type 1 glutamine amidotransferase,NA,NA
2390.1158415942355,0.40119762700820105,0.14191035946961866,7.968610105030507,0.004759547042972495,0.014518330548347754,NC_007677.1_WP_272481476.1,2-oxoacid:ferredoxin oxidoreductase subunit beta,NA,NA
4755.041851285026,0.2848951873662275,0.08426877139915459,11.411004493967226,7.301034523248608e-4,0.0030096486756947035,NC_007677.1_WP_237701913.1,hypothetical protein,NA,NA
70259.40472681538,0.5499399716080827,0.21642925647888717,6.417880674235505,0.011297690871175171,0.02925963918468404,NC_007677.1_WP_112903013.1,hypothetical protein,NA,NA
17040.032439473645,-0.5198970498699296,0.10831644614538731,22.91672211721567,1.6917370449466925e-6,1.5402072237428783e-5,NC_007677.1_WP_011404698.1,aspartate--tRNA ligase,aspS,6.1.1.12
1643.308090868577,0.6584554504390907,0.1547001203183336,17.974264357793714,2.239118170878094e-5,1.545512263061903e-4,NC_007677.1_WP_011404224.1,class 1 fructose-bisphosphatase,fbp,3.1.3.11
1306.208025585618,-0.26446530463220963,0.09509700838823858,7.7310147967405385,0.005428023339386573,0.016339120964806643,NC_007677.1_WP_011404011.1,MFS transporter,NA,NA
9086.627550060237,0.560172474088037,0.15247885661356608,13.414087171185827,2.4974166431862305e-4,0.001215136491307661,NC_007677.1_WP_011403201.1,2-oxoacid:acceptor oxidoreductase subunit alpha,NA,NA
13578.067673462576,-0.2741985880234318,0.10534315965043996,6.764650148077237,0.00929811504579046,0.024951903667184527,NC_007677.1_WP_011404516.1,30S ribosomal protein S15,rpsO,NA
1891.448871034819,-0.5708627902686715,0.09984949779158303,32.497310008397676,1.1935762601951366e-8,2.0243053372909517e-7,NC_007677.1_WP_011404773.1,metal-dependent transcriptional regulator,NA,NA
28207.898331725475,0.2205641393931515,0.09129863714538354,5.830876068024395,0.015747279570563502,0.038184579873719336,NC_007677.1_WP_272481472.1,polysulfide reductase NrfD,nrfD,NA
47341.13752799221,1.8606535722820767,0.23383519720222137,59.364776439440334,1.3099288183053486e-14,6.703221952983231e-13,NC_007677.1_WP_011404249.1,bacteriorhodopsin-like,NA,NA
9272.426324960585,0.30720703763564794,0.05863446760627973,27.40203444521663,1.652572904293323e-7,2.018843116340244e-6,NC_007677.1_WP_011403873.1,type I DNA topoisomerase,topA,5.6.2.1
7882.126335889581,0.31227964409256326,0.10828538367050015,8.30122568260407,0.003961833131274526,0.012429937350552634,NC_007677.1_WP_043552700.1,tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB,miaB,2.8.4.3
302.8342849800069,0.6072527772550858,0.1629160770611557,13.843348501011633,1.986988224073579e-4,0.0010080993246239969,NC_007677.1_WP_011403135.1,IS982 family transposase,NA,NA
2825.631601433793,1.0187471581038603,0.11606081224642617,75.62086754231979,3.4370983694365618e-18,2.6845547264441357e-16,NC_007677.1_WP_011403140.1,alpha-amylase family glycosyl hydrolase,NA,NA
7147.4064788291935,0.543980413427578,0.1770301948167899,9.387806564008713,0.0021843339344779643,0.00750359157121597,NC_007677.1_WP_011402821.1,ribosome recycling factor,frr,NA
8870.219635209869,0.5860946264072225,0.19655891759223226,8.831397203264999,0.0029609160351808587,0.00971049590322297,NC_007677.1_WP_011402822.1,UMP kinase,pyrH,2.7.4.22
2760.125445794184,-0.2503449053563113,0.09462576603326604,6.992065781641259,0.00818718083579267,0.02254132905439021,NC_007677.1_WP_011404321.1,aldo/keto reductase,NA,NA
1656.411431896398,0.33696866283915883,0.12641972794501188,7.090653987113257,0.007748696579832756,0.021635118954791737,NC_007677.1_WP_011403257.1,O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase,NA,NA
4566.039151833234,-0.845732514433398,0.20332606258797295,17.06417321267793,3.61376504633966e-5,2.3521172494596736e-4,NC_007677.1_WP_011404722.1,S46 family peptidase,NA,NA
2694.557197062315,-0.6000092788238325,0.10990326779297364,29.601141292986426,5.307367992668193e-8,7.536970431693396e-7,NC_007677.1_WP_011403005.1,Uma2 family endonuclease,NA,NA
3645.094470869191,-0.9374705095982786,0.3498451693097386,7.058890230841371,0.00788728424484445,0.021918969699155737,NC_007677.1_WP_164923675.1,HDOD domain-containing protein,NA,NA
3755.702953896172,-0.25157511675854166,0.06831859628552157,13.542814527549837,2.3318244588757368e-4,0.0011554015014930195,NC_007677.1_WP_011402794.1,hypothetical protein,NA,NA
9014.952461118648,0.3547603293637956,0.1417906751855069,6.244736673598425,0.012456289905036591,0.03145256239009116,NC_007677.1_WP_118825822.1,membrane protein insertase YidC,yidC,NA
1731.364121771033,0.3290161028773465,0.11045136728921863,8.855940254001723,0.0029213659375942162,0.009634015669755148,NC_007677.1_WP_011405089.1,ABC transporter permease,NA,NA
1146.0363899801002,0.19148961665603662,0.07462117953612599,6.582321980500666,0.01029964500863949,0.027148620235916524,NC_007677.1_WP_011404208.1,bifunctional aminoglycoside phosphotransferase/ATP-binding protein,NA,NA
8631.287860780674,0.38629919411708763,0.12198587820097466,9.99948373738988,0.0015658411624568556,0.005709356965813203,NC_007677.1_WP_011403160.1,glycine C-acetyltransferase,NA,2.3.1.29
7762.701165160403,-0.2239609097370381,0.05662000387120086,15.633278587680167,7.68894502043683e-5,4.4571853165344745e-4,NC_007677.1_WP_011405038.1,branched-chain amino acid transaminase,NA,2.6.1.42
986.3832811050337,-0.303837495332866,0.12547698694307938,5.851655085937523,0.01556240818451471,0.037767152487031615,NC_007677.1_WP_164923551.1,zinc ribbon domain-containing protein,NA,NA
15126.387176778835,0.26947179470307725,0.11101990368330494,5.883308819751278,0.01528507101050829,0.03718382630677465,NC_007677.1_WP_011404656.1,TonB-dependent receptor,NA,NA
735.6126923696443,0.37293563594420925,0.14306365692063105,6.77574703521438,0.009240480703164787,0.024819680295921347,NC_007677.1_WP_118840449.1,hypothetical protein,NA,NA
13090.788614505054,0.21280445892107966,0.07925274656865754,7.203520236689656,0.007276071772633053,0.02060627960035773,NC_007677.1_WP_011403561.1,lipoyl synthase,lipA,2.8.1.8
13997.799857588645,0.4594364916666634,0.15069315677339487,9.256767244861578,0.0023462681440071277,0.007989605601552147,NC_007677.1_WP_011405385.1,trigger factor,tig,5.2.1.8
10815.82475143791,-0.7156598139646081,0.12139030065789931,34.4132494557104,4.456790061077887e-9,8.534034129857529e-8,NC_007677.1_WP_011404617.1,4-hydroxy-3-methylbut-2-enyl diphosphate reductase,NA,1.17.7.4
5166.173253752986,0.5027760278337671,0.07561481362879274,44.005186698465906,3.2750686390605095e-11,1.0565656218186512e-9,NC_007677.1_WP_148278438.1,TonB-dependent receptor,NA,NA
37880.62991059707,-1.0699132447063175,0.3123030943645756,11.47744344533453,7.044596797302752e-4,0.00294069807234804,NC_007677.1_WP_011405091.1,phosphoenolpyruvate carboxykinase (ATP),pckA,4.1.1.49
4427.28242293123,0.28068696962060585,0.10144860161277391,7.643297037682004,0.00569836668392258,0.016862165820420952,NC_007677.1_WP_112904212.1,hypothetical protein,NA,NA
3520.0307834724376,-0.4802838502598845,0.09120766852840247,27.60755921238666,1.4859690704551756e-7,1.8376484171295672e-6,NC_007677.1_WP_231847077.1,amphi-Trp domain-containing protein,NA,NA
722.8227900368132,-0.36105491395894623,0.12153080826504886,8.80719988862657,0.0030004415213537804,0.009829260966200905,NC_007677.1_WP_011405446.1,dienelactone hydrolase family protein,NA,NA
11763.73949266986,0.5292921739750724,0.07851697323710537,45.19666102475145,1.7820866382212175e-11,6.079578324414452e-10,NC_007677.1_WP_237701923.1,hypothetical protein,NA,NA
4977.872392250279,-0.22474385190957608,0.07083321877272487,10.056251139857153,0.001518318696301821,0.005597975019408453,NC_007677.1_WP_112904191.1,methylmalonyl-CoA mutase family protein,NA,NA
10896.38095529611,-0.3948157771445373,0.08020230489310719,24.161880315126297,8.856810405524298e-7,8.762337761198705e-6,NC_007677.1_WP_011403564.1,L-lysine 6-transaminase,lat,2.6.1.36
1668.402633912487,0.5517378218351787,0.12153291793441805,20.504912192379578,5.947841355516275e-6,4.7327595558102694e-5,NC_007677.1_WP_011405564.1,"NAD(P)-binding protein",NA,NA
11181.890430639038,-0.24192670706552727,0.0741900776531526,10.62069766779436,0.001118288476105791,0.004304902979354069,NC_007677.1_WP_011403443.1,twin-arginine translocase TatA/TatE family subunit,tatA,NA
17023.204214848247,-0.19425144204999975,0.06385259836583136,9.248270519923608,0.0023571793585810594,0.008004700613579616,NC_007677.1_WP_011404828.1,cytochrome c oxidase subunit II,coxB,7.1.1.9
1964.349873913202,1.0089177973929702,0.2347994724234014,18.105752504067738,2.0896915945222064e-5,1.4559165851037344e-4,NC_007677.1_WP_183956854.1,PAS domain S-box protein,NA,NA
3774.3200004157707,-0.4133951581551519,0.07630321279917443,29.258999398716497,6.332144932668624e-8,8.660740165972569e-7,NC_007677.1_WP_231847230.1,hypothetical protein,NA,NA
3845.459247773425,-0.3932736485184339,0.09750367521709791,16.226126346148106,5.6213499649185536e-5,3.397997290402906e-4,NC_007677.1_WP_011404839.1,ATP-dependent 6-phosphofructokinase,NA,2.7.1.11
6682.330180868366,-0.3094033383094932,0.08897434483952447,12.068603643702744,5.127809352443856e-4,0.0022348514182163534,NC_007677.1_WP_011404279.1,recombinase RecA,recA,NA
2564.5510063644588,0.27291548378673297,0.08688671652597159,9.854910965917583,0.0016937899595932647,0.006100932767078653,NC_007677.1_WP_011404897.1,methionyl-tRNA formyltransferase,fmt,2.1.2.9
9341.998019069722,-0.23402998402014788,0.051525621417637696,20.61320238678573,5.620716442346268e-6,4.4965731538770146e-5,NC_007677.1_WP_011404806.1,RsmD family RNA methyltransferase,NA,NA
10170.30081306069,-0.19478785593694878,0.07599099249489995,6.565303720443893,0.010398598934845408,0.02736085251650813,NC_007677.1_WP_112903303.1,flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase,ispG,1.17.7.1
6206.434357269873,0.5560968979807723,0.1528692074494519,13.153608246261797,2.8696610264409715e-4,0.0013605677198844735,NC_007677.1_WP_011403814.1,preprotein translocase subunit SecY,secY,NA
9188.93297210213,-0.25041052444078055,0.0358872198661945,48.6463756803353,3.065342645371901e-12,1.151637591324532e-10,NC_007677.1_WP_043553077.1,ribose-phosphate pyrophosphokinase,NA,NA
8445.32831021651,-0.2498701273365037,0.10160695176391245,6.0397439934125146,0.013987312410681355,0.034566480628561415,NC_007677.1_WP_164923491.1,DivIVA domain-containing protein,NA,NA
57827.39423918999,-0.6188317768608356,0.14086264874653917,19.154360205595026,1.2056178526277616e-5,8.857113333166329e-5,NC_007677.1_WP_011404021.1,5-methyltetrahydropteroyltriglutamate-- homocysteine S-methyltransferase,metE,2.1.1.14
5213.690774702068,0.16353020692900172,0.06309916434159296,6.713592292428984,0.009568078822827496,0.025514876860873323,NC_007677.1_WP_013062269.1,3-methyl-2-oxobutanoate hydroxymethyltransferase,panB,2.1.2.11
